rate_code,RatecodeID,rate_code_id
Standard rate,1,3791
Standard rate,1,3792
Standard rate,1,3793
Standard rate,1,3794
Standard rate,1,3795
Standard rate,1,3796
Standard rate,1,3797
Standard rate,1,3798
Standard rate,1,3799
Standard rate,1,3800
Standard rate,1,3801
Standard rate,1,3802
Standard rate,1,3803
Standard rate,1,3804
Standard rate,1,3805
Standard rate,1,3806
Standard rate,1,3807
Standard rate,1,3808
Standard rate,1,3809
Standard rate,1,3810
Standard rate,1,3811
Standard rate,1,3812
Standard rate,1,3813
Standard rate,1,3814
Standard rate,1,3815
Standard rate,1,3816
Standard rate,1,3817
Standard rate,1,3818
JFK,2,3819
Standard rate,1,3820
Standard rate,1,3821
Standard rate,1,3822
Standard rate,1,3823
Standard rate,1,3824
Standard rate,1,3825
Standard rate,1,3826
Standard rate,1,3827
Standard rate,1,3828
Standard rate,1,3829
Standard rate,1,3830
Standard rate,1,3831
Standard rate,1,3832
Standard rate,1,3833
Standard rate,1,3834
Standard rate,1,3835
Standard rate,1,3836
Standard rate,1,3837
Standard rate,1,3838
Standard rate,1,3839
Standard rate,1,3840
Standard rate,1,3841
Standard rate,1,3842
Standard rate,1,3843
Standard rate,1,3844
Standard rate,1,3845
Standard rate,1,3846
Standard rate,1,3847
Standard rate,1,3848
JFK,2,3849
Standard rate,1,3850
Standard rate,1,3851
Standard rate,1,3852
Standard rate,1,3853
Standard rate,1,3854
Standard rate,1,3855
Standard rate,1,3856
Standard rate,1,3857
Standard rate,1,3858
Standard rate,1,3859
Standard rate,1,3860
Standard rate,1,3861
Standard rate,1,3862
Standard rate,1,3863
Standard rate,1,3864
Standard rate,1,3865
Standard rate,1,3866
Standard rate,1,3867
Standard rate,1,3868
Standard rate,1,3869
Standard rate,1,3870
Standard rate,1,3871
Standard rate,1,3872
Standard rate,1,3873
Standard rate,1,3874
Standard rate,1,3875
Standard rate,1,3876
Standard rate,1,3877
Standard rate,1,3878
Standard rate,1,3879
Standard rate,1,3880
Standard rate,1,3881
Standard rate,1,3882
Standard rate,1,3883
Standard rate,1,3884
Standard rate,1,3885
Standard rate,1,3886
Standard rate,1,3887
Standard rate,1,3888
Standard rate,1,3889
Standard rate,1,3890
Standard rate,1,3891
Standard rate,1,3892
Standard rate,1,3893
Standard rate,1,3894
Standard rate,1,3895
Standard rate,1,3896
Standard rate,1,3897
Standard rate,1,3898
Standard rate,1,3899
Standard rate,1,3900
Standard rate,1,3901
JFK,2,3902
Standard rate,1,3903
Standard rate,1,3904
Standard rate,1,3905
Standard rate,1,3906
Standard rate,1,3907
Standard rate,1,3908
Standard rate,1,3909
Standard rate,1,3910
Standard rate,1,3911
Standard rate,1,3912
Standard rate,1,3913
Standard rate,1,3914
Standard rate,1,3915
Standard rate,1,3916
Standard rate,1,3917
Standard rate,1,3918
Standard rate,1,3919
Standard rate,1,3920
JFK,2,3921
Standard rate,1,3922
Standard rate,1,3923
Standard rate,1,3924
Standard rate,1,3925
Standard rate,1,3926
Standard rate,1,3927
Standard rate,1,3928
Standard rate,1,3929
Standard rate,1,3930
Standard rate,1,3931
Standard rate,1,3932
Standard rate,1,3933
Standard rate,1,3934
Standard rate,1,3935
Standard rate,1,3936
Standard rate,1,3937
Standard rate,1,3938
Standard rate,1,3939
Standard rate,1,3940
Standard rate,1,3941
Standard rate,1,3942
Standard rate,1,3943
Standard rate,1,3944
Standard rate,1,3945
Standard rate,1,3946
Standard rate,1,3947
Standard rate,1,3948
Standard rate,1,3949
Standard rate,1,3950
Standard rate,1,3951
Standard rate,1,3952
Standard rate,1,3953
Standard rate,1,3954
Standard rate,1,3955
Standard rate,1,3956
Standard rate,1,3957
Standard rate,1,3958
Standard rate,1,3959
Standard rate,1,3960
Standard rate,1,3961
Standard rate,1,3962
Standard rate,1,3963
Standard rate,1,3964
Standard rate,1,3965
Standard rate,1,3966
Standard rate,1,3967
Standard rate,1,3968
Standard rate,1,3969
Standard rate,1,3970
Standard rate,1,3971
Standard rate,1,3972
Standard rate,1,3973
Standard rate,1,3974
Standard rate,1,3975
Standard rate,1,3976
Standard rate,1,3977
Standard rate,1,3978
Standard rate,1,3979
Standard rate,1,3980
Standard rate,1,3981
Standard rate,1,3982
Standard rate,1,3983
Standard rate,1,3984
Standard rate,1,3985
Standard rate,1,3986
Standard rate,1,3987
Standard rate,1,3988
Standard rate,1,3989
Standard rate,1,3990
Standard rate,1,3991
Standard rate,1,3992
Standard rate,1,3993
Standard rate,1,3994
Standard rate,1,3995
Standard rate,1,3996
Standard rate,1,3997
Standard rate,1,3998
Standard rate,1,3999
Standard rate,1,4000
Standard rate,1,4001
JFK,2,4002
Negotiated fare,5,4003
Standard rate,1,4004
Standard rate,1,4005
Standard rate,1,4006
Standard rate,1,4007
Standard rate,1,4008
Standard rate,1,4009
Standard rate,1,4010
Standard rate,1,4011
Standard rate,1,4012
Standard rate,1,4013
Standard rate,1,4014
Standard rate,1,4015
Standard rate,1,4016
Standard rate,1,4017
Standard rate,1,4018
Standard rate,1,4019
Standard rate,1,4020
Standard rate,1,4021
Standard rate,1,4022
Standard rate,1,4023
Standard rate,1,4024
Standard rate,1,4025
Standard rate,1,4026
Standard rate,1,4027
Standard rate,1,4028
Standard rate,1,4029
Standard rate,1,4030
Standard rate,1,4031
Standard rate,1,4032
Standard rate,1,4033
Standard rate,1,4034
Standard rate,1,4035
Standard rate,1,4036
Standard rate,1,4037
Standard rate,1,4038
Standard rate,1,4039
Standard rate,1,4040
Standard rate,1,4041
Standard rate,1,4042
Standard rate,1,4043
Standard rate,1,4044
JFK,2,4045
Standard rate,1,4046
Standard rate,1,4047
Standard rate,1,4048
Standard rate,1,4049
Standard rate,1,4050
Standard rate,1,4051
Standard rate,1,4052
Standard rate,1,4053
Standard rate,1,4054
Standard rate,1,4055
Standard rate,1,4056
Standard rate,1,4057
Standard rate,1,4058
Standard rate,1,4059
Standard rate,1,4060
Standard rate,1,4061
Newark,3,4062
Standard rate,1,4063
Standard rate,1,4064
Standard rate,1,4065
Standard rate,1,4066
Standard rate,1,4067
Standard rate,1,4068
Standard rate,1,4069
Standard rate,1,4070
Standard rate,1,4071
Standard rate,1,4072
Standard rate,1,4073
Standard rate,1,4074
JFK,2,4075
Standard rate,1,4076
Standard rate,1,4077
Standard rate,1,4078
Standard rate,1,4079
Standard rate,1,4080
Standard rate,1,4081
Standard rate,1,4082
Standard rate,1,4083
Standard rate,1,4084
Standard rate,1,4085
Standard rate,1,4086
Standard rate,1,4087
Standard rate,1,4088
Standard rate,1,4089
Standard rate,1,4090
Standard rate,1,4091
Standard rate,1,4092
Standard rate,1,4093
Standard rate,1,4094
Standard rate,1,4095
Standard rate,1,4096
Standard rate,1,4097
Standard rate,1,4098
Standard rate,1,4099
Standard rate,1,4100
Standard rate,1,4101
Standard rate,1,4102
Standard rate,1,4103
Standard rate,1,4104
Standard rate,1,4105
Standard rate,1,4106
Standard rate,1,4107
Standard rate,1,4108
Standard rate,1,4109
Standard rate,1,4110
Standard rate,1,4111
Standard rate,1,4112
Standard rate,1,4113
Standard rate,1,4114
Standard rate,1,4115
Standard rate,1,4116
Standard rate,1,4117
Standard rate,1,4118
Standard rate,1,4119
Standard rate,1,4120
Standard rate,1,4121
Standard rate,1,4122
Standard rate,1,4123
Standard rate,1,4124
Standard rate,1,4125
Standard rate,1,4126
Standard rate,1,4127
Standard rate,1,4128
Standard rate,1,4129
Standard rate,1,4130
Standard rate,1,4131
Standard rate,1,4132
Standard rate,1,4133
Standard rate,1,4134
Standard rate,1,4135
Standard rate,1,4136
Standard rate,1,4137
Standard rate,1,4138
Standard rate,1,4139
Standard rate,1,4140
Standard rate,1,4141
JFK,2,4142
Standard rate,1,4143
Standard rate,1,4144
Standard rate,1,4145
Standard rate,1,4146
Standard rate,1,4147
Standard rate,1,4148
JFK,2,4149
Standard rate,1,4150
Standard rate,1,4151
Standard rate,1,4152
Standard rate,1,4153
Standard rate,1,4154
Standard rate,1,4155
JFK,2,4156
Standard rate,1,4157
Standard rate,1,4158
Standard rate,1,4159
Standard rate,1,4160
Standard rate,1,4161
Standard rate,1,4162
Standard rate,1,4163
Standard rate,1,4164
Standard rate,1,4165
Standard rate,1,4166
Standard rate,1,4167
Standard rate,1,4168
Standard rate,1,4169
Standard rate,1,4170
Standard rate,1,4171
Standard rate,1,4172
Standard rate,1,4173
JFK,2,4174
Standard rate,1,4175
Standard rate,1,4176
Standard rate,1,4177
Standard rate,1,4178
Standard rate,1,4179
Standard rate,1,4180
Standard rate,1,4181
Standard rate,1,4182
Standard rate,1,4183
Standard rate,1,4184
Standard rate,1,4185
Standard rate,1,4186
Standard rate,1,4187
Standard rate,1,4188
Standard rate,1,4189
Standard rate,1,4190
Standard rate,1,4191
Standard rate,1,4192
Standard rate,1,4193
Standard rate,1,4194
Standard rate,1,4195
Standard rate,1,4196
Standard rate,1,4197
Standard rate,1,4198
Standard rate,1,4199
Standard rate,1,4200
Standard rate,1,4201
Standard rate,1,4202
Standard rate,1,4203
Standard rate,1,4204
Standard rate,1,4205
Standard rate,1,4206
Standard rate,1,4207
Standard rate,1,4208
Standard rate,1,4209
JFK,2,4210
Standard rate,1,4211
Standard rate,1,4212
Standard rate,1,4213
Standard rate,1,4214
Standard rate,1,4215
Standard rate,1,4216
Standard rate,1,4217
Standard rate,1,4218
Standard rate,1,4219
Standard rate,1,4220
Standard rate,1,4221
Standard rate,1,4222
Standard rate,1,4223
Standard rate,1,4224
Standard rate,1,4225
Standard rate,1,4226
Standard rate,1,4227
Standard rate,1,4228
Standard rate,1,4229
Standard rate,1,4230
Standard rate,1,4231
Standard rate,1,4232
Standard rate,1,4233
Standard rate,1,4234
Standard rate,1,4235
Standard rate,1,4236
Standard rate,1,4237
Standard rate,1,4238
Standard rate,1,4239
Standard rate,1,4240
Standard rate,1,4241
Standard rate,1,4242
Standard rate,1,4243
Standard rate,1,4244
Standard rate,1,4245
Standard rate,1,4246
Standard rate,1,4247
Standard rate,1,4248
Standard rate,1,4249
Standard rate,1,4250
Standard rate,1,4251
Standard rate,1,4252
Standard rate,1,4253
Standard rate,1,4254
Standard rate,1,4255
Standard rate,1,4256
Standard rate,1,4257
Standard rate,1,4258
Standard rate,1,4259
Standard rate,1,4260
Standard rate,1,4261
Standard rate,1,4262
Standard rate,1,4263
Standard rate,1,4264
Standard rate,1,4265
Standard rate,1,4266
JFK,2,4267
Standard rate,1,4268
Standard rate,1,4269
Standard rate,1,4270
Standard rate,1,4271
Standard rate,1,4272
Standard rate,1,4273
Standard rate,1,4274
Standard rate,1,4275
Standard rate,1,4276
Standard rate,1,4277
Standard rate,1,4278
JFK,2,4279
Standard rate,1,4280
Standard rate,1,4281
Standard rate,1,4282
Standard rate,1,4283
Standard rate,1,4284
Standard rate,1,4285
Standard rate,1,4286
Standard rate,1,4287
Standard rate,1,4288
Standard rate,1,4289
Standard rate,1,4290
Standard rate,1,4291
Standard rate,1,4292
Standard rate,1,4293
Standard rate,1,4294
Standard rate,1,4295
Standard rate,1,4296
Standard rate,1,4297
Standard rate,1,4298
Standard rate,1,4299
Standard rate,1,4300
Standard rate,1,4301
Standard rate,1,4302
Standard rate,1,4303
Standard rate,1,4304
Standard rate,1,4305
Standard rate,1,4306
Standard rate,1,4307
Standard rate,1,4308
Standard rate,1,4309
Standard rate,1,4310
Standard rate,1,4311
Standard rate,1,4312
Standard rate,1,4313
Standard rate,1,4314
Standard rate,1,4315
Standard rate,1,4316
Standard rate,1,4317
Standard rate,1,4318
Standard rate,1,4319
Standard rate,1,4320
Standard rate,1,4321
Standard rate,1,4322
Standard rate,1,4323
Standard rate,1,4324
Standard rate,1,4325
Standard rate,1,4326
Standard rate,1,4327
Standard rate,1,4328
Standard rate,1,4329
Standard rate,1,4330
Standard rate,1,4331
Standard rate,1,4332
Standard rate,1,4333
Standard rate,1,4334
JFK,2,4335
Standard rate,1,4336
Standard rate,1,4337
Standard rate,1,4338
Standard rate,1,4339
Standard rate,1,4340
Standard rate,1,4341
Standard rate,1,4342
Standard rate,1,4343
Standard rate,1,4344
Standard rate,1,4345
Standard rate,1,4346
Standard rate,1,4347
Standard rate,1,4348
Standard rate,1,4349
Standard rate,1,4350
Standard rate,1,4351
Standard rate,1,4352
Standard rate,1,4353
Standard rate,1,4354
Standard rate,1,4355
Standard rate,1,4356
Standard rate,1,4357
Standard rate,1,4358
Standard rate,1,4359
Standard rate,1,4360
Standard rate,1,4361
Standard rate,1,4362
Standard rate,1,4363
Standard rate,1,4364
Standard rate,1,4365
Standard rate,1,4366
Standard rate,1,4367
Standard rate,1,4368
Standard rate,1,4369
Standard rate,1,4370
Standard rate,1,4371
Standard rate,1,4372
Standard rate,1,4373
Standard rate,1,4374
Standard rate,1,4375
Standard rate,1,4376
Standard rate,1,4377
Standard rate,1,4378
Standard rate,1,4379
Standard rate,1,4380
Standard rate,1,4381
Standard rate,1,4382
Standard rate,1,4383
Standard rate,1,4384
Standard rate,1,4385
Standard rate,1,4386
Standard rate,1,4387
Standard rate,1,4388
JFK,2,4389
Standard rate,1,4390
Standard rate,1,4391
Standard rate,1,4392
Standard rate,1,4393
Standard rate,1,4394
Standard rate,1,4395
JFK,2,4396
Standard rate,1,4397
Standard rate,1,4398
Standard rate,1,4399
Standard rate,1,4400
Standard rate,1,4401
Standard rate,1,4402
Standard rate,1,4403
Standard rate,1,4404
Standard rate,1,4405
Standard rate,1,4406
Standard rate,1,4407
Standard rate,1,4408
Standard rate,1,4409
Standard rate,1,4410
Standard rate,1,4411
Standard rate,1,4412
Standard rate,1,4413
Standard rate,1,4414
Standard rate,1,4415
Standard rate,1,4416
Standard rate,1,4417
Standard rate,1,4418
Standard rate,1,4419
JFK,2,4420
Standard rate,1,4421
Standard rate,1,4422
Standard rate,1,4423
Standard rate,1,4424
Standard rate,1,4425
Standard rate,1,4426
Standard rate,1,4427
Standard rate,1,4428
Standard rate,1,4429
Standard rate,1,4430
Standard rate,1,4431
Standard rate,1,4432
Standard rate,1,4433
Standard rate,1,4434
Standard rate,1,4435
Standard rate,1,4436
Standard rate,1,4437
Standard rate,1,4438
Standard rate,1,4439
Standard rate,1,4440
Standard rate,1,4441
Standard rate,1,4442
Standard rate,1,4443
Standard rate,1,4444
Standard rate,1,4445
Standard rate,1,4446
Standard rate,1,4447
Standard rate,1,4448
Standard rate,1,4449
Standard rate,1,4450
Standard rate,1,4451
Standard rate,1,4452
Standard rate,1,4453
Standard rate,1,4454
Standard rate,1,4455
Standard rate,1,4456
Standard rate,1,4457
Standard rate,1,4458
Standard rate,1,4459
Standard rate,1,4460
Standard rate,1,4461
Standard rate,1,4462
Standard rate,1,4463
Standard rate,1,4464
Standard rate,1,4465
Standard rate,1,4466
Standard rate,1,4467
Standard rate,1,4468
Standard rate,1,4469
Standard rate,1,4470
Standard rate,1,4471
Standard rate,1,4472
Standard rate,1,4473
Standard rate,1,4474
Standard rate,1,4475
Standard rate,1,4476
Standard rate,1,4477
Standard rate,1,4478
Standard rate,1,4479
Standard rate,1,4480
Standard rate,1,4481
Standard rate,1,4482
Standard rate,1,4483
Standard rate,1,4484
Standard rate,1,4485
Standard rate,1,4486
Standard rate,1,4487
Standard rate,1,4488
Standard rate,1,4489
Standard rate,1,4490
Standard rate,1,4491
JFK,2,4492
Standard rate,1,4493
Standard rate,1,4494
JFK,2,4495
Standard rate,1,4496
Standard rate,1,4497
Standard rate,1,4498
Standard rate,1,4499
Standard rate,1,4500
Standard rate,1,4501
Standard rate,1,4502
Standard rate,1,4503
Standard rate,1,4504
JFK,2,4505
Standard rate,1,4506
Standard rate,1,4507
Standard rate,1,4508
Standard rate,1,4509
Standard rate,1,4510
Standard rate,1,4511
Standard rate,1,4512
Standard rate,1,4513
Standard rate,1,4514
Standard rate,1,4515
Standard rate,1,4516
Standard rate,1,4517
Standard rate,1,4518
Standard rate,1,4519
Standard rate,1,4520
Standard rate,1,4521
Standard rate,1,4522
Standard rate,1,4523
Standard rate,1,4524
Standard rate,1,4525
Standard rate,1,4526
Standard rate,1,4527
Standard rate,1,4528
Standard rate,1,4529
Standard rate,1,4530
Standard rate,1,4531
Standard rate,1,4532
Standard rate,1,4533
Standard rate,1,4534
Standard rate,1,4535
Standard rate,1,4536
Standard rate,1,4537
Standard rate,1,4538
Standard rate,1,4539
Standard rate,1,4540
Standard rate,1,4541
Standard rate,1,4542
Standard rate,1,4543
Standard rate,1,4544
Standard rate,1,4545
Standard rate,1,4546
Standard rate,1,4547
Standard rate,1,4548
Standard rate,1,4549
Standard rate,1,4550
Standard rate,1,4551
Standard rate,1,4552
Standard rate,1,4553
Standard rate,1,4554
Standard rate,1,4555
Standard rate,1,4556
Standard rate,1,4557
Standard rate,1,4558
Standard rate,1,4559
Standard rate,1,4560
Standard rate,1,4561
Standard rate,1,4562
Standard rate,1,4563
Standard rate,1,4564
Standard rate,1,4565
Standard rate,1,4566
Standard rate,1,4567
Standard rate,1,4568
Standard rate,1,4569
Standard rate,1,4570
Standard rate,1,4571
Standard rate,1,4572
Standard rate,1,4573
JFK,2,4574
Standard rate,1,4575
Standard rate,1,4576
Standard rate,1,4577
Standard rate,1,4578
Standard rate,1,4579
JFK,2,4580
Standard rate,1,4581
Standard rate,1,4582
Standard rate,1,4583
Standard rate,1,4584
Standard rate,1,4585
Standard rate,1,4586
Standard rate,1,4587
Standard rate,1,4588
Standard rate,1,4589
Standard rate,1,4590
Standard rate,1,4591
Standard rate,1,4592
JFK,2,4593
Standard rate,1,4594
Standard rate,1,4595
Standard rate,1,4596
Standard rate,1,4597
Standard rate,1,4598
Standard rate,1,4599
Standard rate,1,4600
Standard rate,1,4601
Standard rate,1,4602
Standard rate,1,4603
Standard rate,1,4604
Standard rate,1,4605
Standard rate,1,4606
Standard rate,1,4607
JFK,2,4608
Standard rate,1,4609
Standard rate,1,4610
Standard rate,1,4611
Standard rate,1,4612
Standard rate,1,4613
Standard rate,1,4614
Standard rate,1,4615
Standard rate,1,4616
Standard rate,1,4617
Standard rate,1,4618
Standard rate,1,4619
Standard rate,1,4620
Standard rate,1,4621
Standard rate,1,4622
Standard rate,1,4623
Standard rate,1,4624
Standard rate,1,4625
Standard rate,1,4626
Standard rate,1,4627
Standard rate,1,4628
Standard rate,1,4629
Standard rate,1,4630
Standard rate,1,4631
Standard rate,1,4632
Standard rate,1,4633
Standard rate,1,4634
Standard rate,1,4635
Standard rate,1,4636
Standard rate,1,4637
Standard rate,1,4638
Standard rate,1,4639
Standard rate,1,4640
Standard rate,1,4641
Standard rate,1,4642
Standard rate,1,4643
Standard rate,1,4644
Standard rate,1,4645
Standard rate,1,4646
Standard rate,1,4647
Standard rate,1,4648
Standard rate,1,4649
Standard rate,1,4650
Standard rate,1,4651
Standard rate,1,4652
Standard rate,1,4653
Standard rate,1,4654
Standard rate,1,4655
Standard rate,1,4656
Standard rate,1,4657
Standard rate,1,4658
Standard rate,1,4659
Standard rate,1,4660
Standard rate,1,4661
Standard rate,1,4662
Standard rate,1,4663
Nassau or Westchester,4,4664
Standard rate,1,4665
Standard rate,1,4666
Standard rate,1,4667
Standard rate,1,4668
Standard rate,1,4669
Standard rate,1,4670
Standard rate,1,4671
Standard rate,1,4672
Standard rate,1,4673
Standard rate,1,4674
Standard rate,1,4675
Standard rate,1,4676
Standard rate,1,4677
Standard rate,1,4678
Standard rate,1,4679
Standard rate,1,4680
Standard rate,1,4681
Standard rate,1,4682
Standard rate,1,4683
Standard rate,1,4684
